BotCount,Zip
11,44001
11,44601
11,45044
11,45069
11,45251
11,45505
11,46368
11,46407
11,47906
11,48146
11,48182
11,48310
11,49424
11,49905
11,51503
11,52501
11,53151
11,53916
11,55987
11,57301
11,59901
11,60056
11,60628
11,61704
11,62521
11,67401
11,67530
11,68005
11,70301
11,70454
11,70815
11,71291
11,72116
11,75652
11,75701
11,75904
11,76067
11,77469
11,77662
11,78045
11,78613
11,80111
11,80501
11,81003
11,82001
11,83301
11,85365
11,86442
11,89147
11,91202
11,92027
11,92115
11,92236
11,92405
11,94124
11,94538
11,94591
11,94596
11,94804
11,95060
11,95966
11,96740
11,98023
11,98033
11,98499
12,02151
12,02860
12,02903
12,04901
12,06489
12,07055
12,07442
12,07621
12,07663
12,08081
12,08205
12,08701
12,10022
12,11204
12,11219
12,11230
12,11373
12,11691
12,11725
12,11758
12,12603
12,14222
12,15301
12,16148
12,17015
12,17701
12,19149
12,20706
12,20747
12,20879
12,20902
12,21502
12,21701
12,21804
12,22203
12,25705
12,27260
12,27406
12,28144
12,28314
12,28540
12,28712
12,29118
12,29445
12,29485
12,29681
12,29803
12,31404
12,31768
12,32114
12,33030
12,33169
12,33563
12,33823
12,34947
12,35630
12,35758
12,36205
12,36830
12,37013
12,37312
12,37343
12,38654
12,39532
12,43015
12,43452
12,43920
12,44035
12,44113
12,44266
12,44281
12,44857
12,45417
12,45690
12,45701
12,45750
12,46201
12,47803
12,47905
12,48101
12,48183
12,48420
12,48458
12,48601
12,48838
12,53202
12,54868
12,57106
12,59102
12,60008
12,62526
12,63640
12,63701
12,70068
12,71270
12,71302
12,71457
12,71730
12,72758
12,73003
12,73505
12,74074
12,75455
12,76710
12,77338
12,78130
12,79761
12,80020
12,80129
12,80634
12,85374
12,88220
12,90220
12,90706
12,91101
12,93268
12,93905
12,94519
12,95610
12,95691
12,95742
12,96003
12,97603
12,98908
13,01570
13,06082
13,06516
13,06851
13,07087
13,07104
13,07111
13,07726
13,10977
13,11372
13,11510
13,11757
13,13601
13,13901
13,14580
13,19120
13,19146
13,19806
13,19904
13,27410
13,27534
13,27893
13,28212
13,28504
13,28532
13,28602
13,29501
13,29585
13,29673
13,29745
13,30038
13,30240
13,30252
13,30281
13,31093
13,31525
13,32218
13,32547
13,32570
13,32909
13,33442
13,33782
13,33870
13,33884
13,35151
13,37066
13,37214
13,37604
13,38501
13,38671
13,38801
13,38930
13,39212
13,43612
13,44052
13,44512
13,45005
13,45040
13,45177
13,45342
13,45640
13,46516
13,48071
13,48162
13,48858
13,48867
13,49017
13,51104
13,52240
13,53511
13,54449
13,54601
13,60148
13,60430
13,60620
13,60637
13,61350
13,62864
13,68046
13,71220
13,72315
13,72653
13,73010
13,73071
13,74104
13,75703
13,76707
13,77379
13,78108
13,83404
13,85295
13,86305
13,90301
13,92126
13,92263
13,92335
13,92660
13,93030
13,95337
13,95993
14,01854
14,01960
14,02121
14,02740
14,06105
14,07013
14,07054
14,08901
14,10459
14,10475
14,11710
14,11743
14,12553
14,14020
14,14843
14,19104
14,19151
14,20744
14,20904
14,25177
14,28210
14,29626
14,29720
14,30344
14,31602
14,31907
14,32084
14,32763
14,32771
14,33010
14,34203
14,35810
14,35903
14,36067
14,37040
14,37211
14,40351
14,43953
14,44145
14,44236
14,44507
14,45014
14,45840
14,46037
14,46616
14,47304
14,48093
14,49007
14,49307
14,49855
14,53405
14,60506
14,61259
14,63010
14,63401
14,65203
14,67867
14,68601
14,71360
14,74012
14,76502
14,76708
14,79936
14,84020
14,85323
14,92069
14,93065
14,93109
14,95404
14,98312
14,98366
15,01085
15,02155
15,02721
15,04330
15,08840
15,10033
15,10457
15,11223
15,11237
15,12180
15,14305
15,19020
15,25404
15,28092
15,28277
15,28562
15,29115
15,29170
15,29536
15,30052
15,30088
15,30135
15,31210
15,32780
15,33012
15,33015
15,33511
15,34293
15,34748
15,37076
15,38305
15,40422
15,43026
15,43123
15,44212
15,44460
15,45322
15,49684
15,60201
15,61201
15,61821
15,68503
15,70810
15,72204
15,72802
15,75038
15,75040
15,75602
15,77642
15,79912
15,81212
15,85226
15,85286
15,91737
15,92683
15,93454
15,95624
15,98059
15,98229
16,07206
16,07601
16,10573
16,11746
16,13069
16,14224
16,17109
16,17202
16,20602
16,22030
16,27405
16,27803
16,27834
16,28027
16,28037
16,28110
16,28801
16,29072
16,30230
16,30741
16,31501
16,33418
16,34452
16,34684
16,35951
16,38018
16,39503
16,40701
16,43615
16,45231
16,45503
16,48047
16,48075
16,48154
16,48823
16,60544
16,63033
16,70726
16,72701
16,75034
16,76706
16,77302
16,89121
16,92881
16,95380
16,96720
16,98005
17,07302
17,10034
17,10454
17,11221
17,11772
17,14150
17,14850
17,15601
17,20019
17,23606
17,27030
17,28379
17,28645
17,29209
17,32174
17,33313
17,33569
17,35010
17,40601
17,45238
17,46016
17,47374
17,57701
17,60073
17,68104
17,70072
17,70605
17,75702
17,77429
17,78227
17,78526
17,88101
17,95503
18,02904
18,06905
18,07712
18,08527
18,10463
18,10472
18,11208
18,11214
18,11215
18,11704
18,13502
18,14701
18,16504
18,22192
18,27265
18,27284
18,34608
18,43130
18,43160
18,44663
18,48439
18,54703
18,55102
18,56301
18,70360
18,71110
18,77380
18,77493
18,78501
18,87106
18,89081
18,90250
18,90503
18,92019
18,92376
18,94544
18,97007
18,97301
18,97471
18,98373
19,06460
19,06790
19,10027
19,10801
19,11213
19,11222
19,11238
19,11368
19,11550
19,11706
19,14094
19,14470
19,14830
19,23434
19,23453
19,27529
19,28352
19,29651
19,36605
19,37620
19,44870
19,45805
19,52405
19,59701
19,66048
19,76021
19,82601
19,89031
19,91411
19,92071
19,92084
19,92648
19,97402
19,99507
20,02215
20,06606
20,26505
20,30080
20,34746
20,35023
20,35401
20,36301
20,37403
20,39301
20,41018
20,44883
20,45662
20,57104
20,70769
20,72034
20,76705
20,77845
20,79109
20,86411
20,92240
20,92260
20,92394
20,94509
20,96797
21,07201
21,07470
21,10032
21,27713
21,28054
21,28083
21,28358
21,28655
21,29407
21,29483
21,29732
21,30117
21,30263
21,30815
21,32712
21,33778
21,34116
21,34711
21,37130
21,53548
21,54935
21,61606
21,64050
21,70737
21,77573
21,92806
21,97504
21,98203
22,10940
22,11580
22,13760
22,17602
22,22310
22,23707
22,24901
22,27858
22,30096
22,30296
22,32839
22,43055
22,44646
22,45013
22,48423
22,62220
22,63376
22,76542
22,85142
22,85338
22,92243
22,92555
23,01609
23,07501
23,10467
23,10469
23,18704
23,27215
23,35805
23,44203
23,44703
23,45601
23,47405
23,55405
23,66102
23,74133
23,77018
23,78041
23,78416
23,98030
24,02139
24,06511
24,06604
24,10462
24,27292
24,27701
24,32966
24,33445
24,33765
24,39402
24,40502
24,48602
24,59101
24,70601
24,76903
24,90755
24,93304
24,93308
24,93536
25,02301
25,10029
25,11209
25,11354
25,11434
25,23320
25,34232
25,42141
25,43606
25,44004
25,45801
25,47711
25,48180
25,53218
25,70065
25,78154
25,79606
25,95678
25,98661
26,10025
26,11203
26,12206
26,17403
26,25801
26,27545
26,29306
26,29730
26,30909
26,33140
26,34471
26,36869
26,39213
26,60617
26,63021
26,95204
27,08610
27,29506
27,33966
27,34953
27,36305
27,37660
27,48503
27,49507
27,76015
27,92058
27,92543
27,98037
28,23221
28,26101
28,29404
28,29607
28,30032
28,31721
28,32308
28,33434
28,38756
28,71108
28,72401
28,80017
29,01201
29,11216
29,27040
29,35475
29,43302
29,45409
29,48708
29,70570
29,81501
30,10453
30,10466
30,11375
30,23669
30,27012
30,31204
30,62704
30,74112
30,99654
31,07017
31,14605
31,28403
31,31405
31,70503
31,98501
32,07002
32,11207
32,11212
32,21218
32,32405
32,33436
32,79410
32,92506
32,96822
33,10458
33,10468
33,11236
33,20001
33,27530
33,38115
33,46544
33,61107
33,95973
34,27403
34,30062
34,36606
34,37203
34,65807
35,13202
35,70116
35,79102
35,85364
35,91601
36,10452
36,31088
36,31906
36,33063
36,48915
37,29150
37,32605
37,33462
37,93552
38,29577
38,35601
38,48066
38,85260
39,33014
40,32207
40,37921
40,71203
40,77706
40,85345
40,89014
40,89512
41,44307
41,99207
42,07103
42,15219
42,30906
42,33713
42,70806
42,94602
43,10701
43,14211
43,25302
44,29204
44,43701
44,68114
44,79925
44,93704
44,95350
45,98418
46,10456
47,23509
47,45217
47,80916
48,95112
49,28305
50,76102
51,73102
51,94114
53,85382
54,40205
54,84115
55,85282
56,02118
56,33417
58,32505
58,33024
58,33603
60,97214
61,30046
62,32812
64,36106
64,38111
65,53208
68,11234
68,85205
70,67202
71,35233
75,48206
79,98104
80,64127
82,43211
82,46205
85,28207
91,19133
91,80203
94,27609
94,33317
101,92123
102,78703
104,95819
105,75204
105,85719
110,63110
110,78201
114,44127
132,10019
135,30309
140,10460
153,60612
173,85013
208,89102
222,33144
254,11226
265,90006
281,77007
